col1_1a,col1_1,RA_d,DEC_d,FWHM_d,R_SAT_d,IND_d,MAG_d,MAG_d_unc,AP_d,AP_d_unc,PSF_d,PSF_d_unc,SKY_d,VISION,col1_2,ra_1,dec_1,wfc3m,wfc3u,nic1.6m,nic1.6u,nic2.05m,nic2.05u,irtfm,irtfu,hops,separation_2,closesthops,4thnearest,Separation_1,col1_3,ra_s,dec_s,b36_s,unc36_s,b45_s,unc45_s,b58_s,unc58_s,b8_s,unc8_s,J,uncJ,H,uncH,Ks,uncKs,class,col1_2a,Unnamed: 0.4,ra_v,dec_v,J_v,Je_v,H_v,He_v,Ks_v,Kse_v,Separation
1694,1759.0,83.78439254924572,-5.132373894040096,2.84319019317627,0.0,326.0,20.70705488024902,0.0813629999756813,20.70705488024902,0.0813629999756813,,,0.31196129322052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,1760.0,83.78530010446016,-5.533015740515699,3.079659938812256,0.0,333.0,20.6779773503418,0.0758622884750366,20.6779773503418,0.0758622884750366,,,1.361871480941772,0.0,222.0,83.78525326222487,-5.533139126839374,20.632386939026333,0.0329606065568566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.060857708086,-1024.0,0.0,9.445658554062496E-4,,,,,,,,,,,,,,,,,,,923,923,83.785278,-5.533048,,,,,18.153,0.111,0.1405724648192058
1696,1761.0,83.7875650210364,-5.607783812660578,3.059238195419312,0.0,346.0,17.87226751147461,0.0086259860545396,17.87226751147461,0.0086259860545396,,,1.116315603256226,0.0,212.0,83.78756881603208,-5.607715287361749,17.932528714742425,0.0372268422129511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15446.449496573076,-1018.0,0.0,6.60683459489941E-4,44892.0,83.78759,-5.60761,14.645,0.059,14.378,0.068,,,,,,,,,,,star_or_galaxy,968,968,83.787576,-5.607745,20.644,0.23,17.747,0.04,15.986,0.027,0.14515677124571102
1697,1762.0,83.78879430390012,-5.722593572733464,3.220312356948853,0.0,358.0,19.822907236206053,0.0460808537900447,19.822907236206053,0.0460808537900447,,,0.1724730134010315,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,1763.0,83.78887431715295,-5.722700969936307,3.496565818786621,0.0,360.0,19.88900258837891,0.0485252104699611,19.88900258837891,0.0485252104699611,,,0.1732262521982193,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,1764.0,83.79010235434365,-5.686150581648015,3.06074857711792,0.0,368.0,20.3380000859375,0.0368785895407199,20.3380000859375,0.0368785895407199,,,0.227092981338501,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,1030,83.790134,-5.686164,,,,,19.112,0.183,0.12322673319220895
1700,1765.0,83.79013216378361,-5.743828932975899,2.824920177459717,0.0,369.0,20.161064890014654,0.0628454834222793,20.161064890014654,0.0628454834222793,,,0.1207902655005455,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029,1029,83.7901,-5.743844,,,20.528,0.212,,,0.12733838306385997
1701,1766.0,83.79026480524699,-5.765673939188157,3.455173015594482,0.0,372.0,20.26710393725586,0.0807972252368927,20.26710393725586,0.0807972252368927,,,0.1958470046520233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,1767.0,83.7907249734662,-5.401953098911974,3.429011821746826,0.0,379.0,16.58933332263184,0.02137166634202,16.58933332263184,0.02137166634202,,,27.2258129119873,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1050,83.79074,-5.401919,17.617,0.026,16.903,0.011,16.751,0.016,0.13405016316252577
1703,1768.0,83.79077316127477,-5.078557987134727,3.25989818572998,0.0,380.0,20.5644519597168,0.039670430123806,20.5644519597168,0.039670430123806,,,0.3268077969551086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,1769.0,83.79117126374192,-5.775605336004092,3.018380403518677,0.0,381.0,18.670954492675783,0.0563319213688373,18.670954492675783,0.0563319213688373,,,0.6518349647521973,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,1770.0,83.79120283972375,-5.196795014676179,3.481124877929688,0.0,382.0,19.82580640612793,0.0399665534496307,19.82580640612793,0.0399665534496307,,,1.170989274978638,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,1771.0,83.79140844676992,-5.399734245030534,3.441611051559448,0.0,386.0,16.373997476684572,0.0181762147694826,16.373997476684572,0.0181762147694826,,,29.77589988708496,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076,1076,83.791397,-5.399704,17.895,0.031,16.563,0.009,15.876,0.009,0.11635465630649428
1707,1772.0,83.79211583512406,-5.104906844908005,2.881255865097046,0.0,394.0,20.94816472827148,0.049114890396595,20.94816472827148,0.049114890396595,,,0.4686500132083893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,1773.0,83.7926469434404,-5.702904648101295,2.827145576477051,0.0,397.0,19.64707258044434,0.0408129021525383,19.64707258044434,0.0408129021525383,,,0.1850061416625977,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,1115,83.79265,-5.702935,20.64,0.232,19.639,0.139,19.115,0.183,0.10981404846270827
1709,1774.0,83.79289278200598,-5.426336331195944,3.2261643409729,0.0,398.0,19.28645398913574,0.0756593123078346,19.28645398913574,0.0756593123078346,,,21.30718231201172,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1775.0,83.79343393891969,-5.434304028817661,3.053126811981201,0.0,401.0,19.50249936877441,0.1331067979335785,19.50249936877441,0.1331067979335785,,,15.84272956848145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,1776.0,83.79351386404242,-5.716540978843732,3.425190925598145,0.0,403.0,21.195381906616213,0.1676951348781586,21.195381906616213,0.1676951348781586,,,0.1229647770524025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,1777.0,83.7938803991527,-5.066907249440464,2.970327138900757,0.0,410.0,20.56164624987793,0.0944779887795448,20.56164624987793,0.0944779887795448,,,0.3223837018013,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1778.0,83.7941560131281,-5.19811673020198,2.892025947570801,0.0,414.0,20.25682142077637,0.0620999969542026,20.25682142077637,0.0620999969542026,,,1.517045736312866,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,83.794179,-5.198059,,,,,18.43,0.179,0.22357232708235694
1714,1779.0,83.79443753969133,-5.684953635092082,3.251227140426636,0.0,419.0,20.70073583422852,0.0562845058739185,20.70073583422852,0.0562845058739185,,,0.2257885336875916,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,1780.0,83.79546584697384,-5.068146963410594,2.772378206253052,0.0,438.0,19.01698186694336,0.0245849415659904,19.01698186694336,0.0245849415659904,,,0.4065942168235779,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,1202,83.795444,-5.068028,20.163,0.151,18.481,0.062,17.605,0.064,0.4353746979970619
1716,1781.0,83.79570785949494,-5.336819740849135,2.806455373764038,0.0,442.0,18.35002782641602,0.01934096775949,18.35002782641602,0.01934096775949,,,11.59039115905762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210,1210,83.795695,-5.336795,,,,,19.109,0.328,0.10028734565727282
1717,1782.0,83.79601677433197,-4.918900670702951,3.408199787139893,0.0,445.0,21.111754205810552,0.1614526212215424,21.111754205810552,0.1614526212215424,,,0.9704300165176392,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,1220,83.79605,-4.918884,,,,,19.041,0.203,0.13343043600304433
1718,1783.0,83.79660231439932,-5.231990914657562,2.922788619995117,0.0,452.0,19.909344461547853,0.0474015809595584,19.909344461547853,0.0474015809595584,,,3.501519203186035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1784.0,83.79715736744119,-5.410645347759013,3.470748662948608,0.0,455.0,16.968609598266603,0.0240933094173669,16.968609598266603,0.0240933094173669,,,32.58242034912109,0.0,,,,,,,,,,,,,,,,,46332.0,83.79708,-5.41063,9.662,0.008,8.171,0.004,7.408,0.014,,,,,15.836,0.308,12.712,0.085,protostars,1246,1246,83.797132,-5.410609,,,15.853,0.006,12.787,0.001,0.15933589955415403
1720,1785.0,83.79786319810523,-5.418244747776227,3.494438886642456,0.0,462.0,18.08841588793945,0.0441548824310302,18.08841588793945,0.0441548824310302,,,30.79546356201172,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,1786.0,83.7982602792916,-5.286979404185629,2.783894538879395,0.0,464.0,19.99249723254395,0.0652755498886108,19.99249723254395,0.0652755498886108,,,4.433442115783691,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,1787.0,83.7983474622718,-5.320460456564106,3.287846803665161,0.0,467.0,16.87069394885254,0.0497811026871204,16.87069394885254,0.0497811026871204,,,16.98661041259766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,1788.0,83.79875714405365,-5.046898043753815,2.909215450286865,0.0,470.0,20.079695489990232,0.0621758475899696,20.079695489990232,0.0621758475899696,,,0.0485778898000717,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,1789.0,83.79903357220331,-5.030630741002195,2.752768754959106,0.0,476.0,19.72009351550293,0.0470032840967178,19.72009351550293,0.0470032840967178,,,0.1943207681179047,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293,1293,83.799019,-5.030599,,,19.709,0.131,18.828,0.145,0.125650187734865
1725,1790.0,83.79989467754343,-5.325862458550374,2.777241468429565,0.0,486.0,18.85210111437988,0.0502149127423763,18.85210111437988,0.0502149127423763,,,13.79197692871094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,1792.0,83.80010037409156,-5.407699740288614,3.462195158004761,0.0,492.0,18.2299793034668,0.0907670333981514,18.2299793034668,0.0907670333981514,,,32.3341064453125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,1793.0,83.80020038232152,-4.95946193998863,2.781832933425903,0.0,494.0,21.247942712890623,0.0782871022820472,21.247942712890623,0.0782871022820472,,,0.5561604499816895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1794.0,83.8005927192129,-4.882403943980559,3.48443603515625,0.0,498.0,20.15607908068848,0.0487992949783802,20.15607908068848,0.0487992949783802,,,0.7012777328491211,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,1342,83.800616,-4.88238,,,19.786,0.179,18.481,0.125,0.12001468813556132
1730,1795.0,83.80089380400351,-5.279343205925664,2.758230924606323,0.0,500.0,19.484482553588872,0.0504589863121509,19.484482553588872,0.0504589863121509,,,5.259692192077637,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,1796.0,83.80090835504343,-5.245875978167044,2.929217100143433,0.0,501.0,20.572689798461912,0.0926094576716423,20.572689798461912,0.0926094576716423,,,4.253960609436035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,1797.0,83.80093502852773,-5.61516353229392,3.197102785110474,0.0,502.0,18.856783655273443,0.0205528475344181,18.856783655273443,0.0205528475344181,,,0.6668343544006348,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354,1354,83.800964,-5.615131,,,18.838,0.083,17.556,0.069,0.15649281516994104
1733,1798.0,83.80134500392145,-5.057043054530327,2.904119491577148,0.0,505.0,19.61770322619629,0.0394461080431938,19.61770322619629,0.0394461080431938,,,0.2393290400505066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,1799.0,83.8016550015675,-4.914466884488573,2.772083520889282,0.0,507.0,19.59542157946777,0.0397730208933353,19.59542157946777,0.0397730208933353,,,1.256083726882935,0.0,,,,,,,,,,,,,,,,,51192.0,83.80158,-4.91445,,,14.47,0.093,,,,,,,,,,,star_or_galaxy,,,,,,,,,,,
1735,1800.0,83.80171235471778,-5.087701845792381,2.75426197052002,0.0,508.0,21.35138395129395,0.0911368876695632,21.35138395129395,0.0911368876695632,,,0.5434053540229797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,1801.0,83.8019541220861,-4.875563218053312,3.044322490692139,0.0,509.0,20.333769586669924,0.0639605000615119,20.333769586669924,0.0639605000615119,,,0.5848723649978638,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373,1373,83.801958,-4.875516,,,,,18.807,0.166,0.17055317329374362
1737,1802.0,83.80266251262283,-5.068259575460662,3.199323415756226,0.0,517.0,20.84108999072266,0.1371795684099197,20.84108999072266,0.1371795684099197,,,0.3975284993648529,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,1803.0,83.80373794077006,-4.879177108137858,2.898473262786865,0.0,530.0,21.12513425646973,0.1156605258584023,21.12513425646973,0.1156605258584023,,,0.5507864952087402,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,1804.0,83.80443933948457,-5.346085262049378,2.75880241394043,0.0,538.0,17.11252858935547,0.023674264550209,17.11252858935547,0.023674264550209,,,31.11457824707031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1805.0,83.80461733022796,-5.257346270970504,3.133951187133789,0.0,539.0,16.477484491455083,0.0041391719132661,16.477484491455083,0.0041391719132661,,,5.16844654083252,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,83.804583,-5.257315,,,16.071,0.033,14.828,0.025,0.16679088137578676
1741,1806.0,83.80495075927215,-5.60530710621912,3.060128211975098,0.0,542.0,15.596786287414552,0.0024017754476517,15.596786287414552,0.0024017754476517,,,1.746945381164551,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,1807.0,83.80559154861555,-5.499188127357578,3.393068075180054,0.0,546.0,21.25240400134277,0.0876353234052658,21.25240400134277,0.0876353234052658,,,1.814295053482056,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,1808.0,83.80585078581183,-5.610778698159753,3.154848098754883,0.0,548.0,17.58466985522461,0.0092257801443338,17.58466985522461,0.0092257801443338,,,0.7383408546447754,0.0,,,,,,,,,,,,,,,,,44872.0,83.80595,-5.6106,,,14.914,0.116,,,,,,,,,,,star_or_galaxy,,,,,,,,,,,
1744,1810.0,83.80624885137206,-5.106395340730504,2.823422431945801,0.0,552.0,21.580731180297853,0.0917065367102623,21.580731180297853,0.0917065367102623,,,0.6731122136116028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,1811.0,83.80629316077342,-5.582757184645826,3.23159384727478,0.0,553.0,18.66637113391113,0.0311441719532012,18.66637113391113,0.0311441719532012,,,1.545884847640991,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,1812.0,83.80681663901522,-5.137871609787312,3.180699110031128,0.0,562.0,21.208592203247072,0.0949646830558776,21.208592203247072,0.0949646830558776,,,0.5377026200294495,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,1813.0,83.80701065961964,-5.425489540473575,3.013827323913574,0.0,564.0,18.05585553942872,0.0606562085449695,18.05585553942872,0.0606562085449695,,,27.20738792419434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,1814.0,83.80753217538992,-4.919570835787842,3.041845321655273,0.0,568.0,19.750359323608404,0.0473688654601573,19.750359323608404,0.0473688654601573,,,0.9071179628372192,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541,1541,83.807519,-4.919607,,,19.602,0.142,17.771,0.079,0.13850246135137434
1749,1815.0,83.80769442161188,-4.955508156941256,2.962149858474731,0.0,569.0,19.96196248828125,0.0578643754124641,19.96196248828125,0.0578643754124641,,,0.8915727734565735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,1816.0,83.8081568936294,-5.127504035365611,3.351098537445068,0.0,574.0,21.535996225463872,0.1130204573273659,21.535996225463872,0.1130204573273659,,,0.4677270650863647,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,1817.0,83.80912901181314,-5.037287715057901,3.130349397659302,0.0,581.0,20.402134683715826,0.0895107015967369,20.402134683715826,0.0895107015967369,,,0.1404022723436356,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,1818.0,83.81009653740038,-5.626483394470976,2.841253042221069,0.0,589.0,20.55660512744141,0.0957552343606948,20.55660512744141,0.0957552343606948,,,0.474864661693573,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,1819.0,83.81082830507354,-5.022199997204075,3.39180326461792,0.0,593.0,20.703377512084963,0.1054881736636162,20.703377512084963,0.1054881736636162,,,0.3043174147605896,0.0,457.0,83.8108141399799,-5.022264898370356,20.974421007356923,0.0175348035522282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6258.87332725219,-1064.0,0.0,5.020272678016036E-4,,,,,,,,,,,,,,,,,,,1640,1640,83.810889,-5.022142,,,20.251,0.175,19.066,0.161,0.3016129444247081
1754,1820.0,83.81090739703328,-4.941271970293099,2.996092081069946,0.0,594.0,20.6005618840332,0.0833551585674285,20.6005618840332,0.0833551585674285,,,0.748508095741272,0.0,536.0,83.81084550222114,-4.941316053607584,21.02620693499606,0.0276107104313001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34832.62140397704,-98.0,0.0,0.0017931385066912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,1821.0,83.81172230713666,-5.139669259241078,2.814262866973877,0.0,603.0,21.3669421940918,0.0799644067883491,21.3669421940918,0.0799644067883491,,,0.6898782849311829,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,1822.0,83.8119009697642,-5.333919874518353,2.761813879013062,0.0,606.0,17.50212552844238,0.0445901229977607,17.50212552844238,0.0445901229977607,,,28.15233612060547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,1823.0,83.81209347378521,-5.53915721706375,2.951401948928833,0.0,610.0,20.49535062609863,0.0707872062921524,20.49535062609863,0.0707872062921524,,,1.261953234672546,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,1824.0,83.81212959857645,-5.051877421637821,2.884826183319092,0.0,613.0,19.660382059204103,0.0410680696368217,19.660382059204103,0.0410680696368217,,,0.3475708961486816,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,1825.0,83.81218323779454,-5.559032157291163,2.849169254302979,0.0,614.0,20.34538343249512,0.0631342157721519,20.34538343249512,0.0631342157721519,,,1.196136713027954,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,1826.0,83.81344931194371,-5.109586830693113,3.35095477104187,0.0,621.0,20.19860341845704,0.0363047160208225,20.19860341845704,0.0363047160208225,,,0.6933294534683228,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,1732,83.81343,-5.109558,,,,,18.136,0.157,0.12477009288206581
1761,1827.0,83.81350690106734,-5.03279232751317,2.854876756668091,0.0,623.0,19.19797590075684,0.0301910676062107,19.19797590075684,0.0301910676062107,,,0.1402058899402618,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735,1735,83.813515,-5.03276,,,19.321,0.096,18.547,0.109,0.11994841456764004
1762,1828.0,83.81405474535563,-4.874190313004171,3.407397508621216,0.0,628.0,17.13273885546875,0.0058443597517907,17.13273885546875,0.0058443597517907,,,0.8656809329986572,0.0,,,,,,,,,,,,,,,,,51592.0,83.81388,-4.87407,15.411,0.075,15.212,0.089,,,,,,,16.21,0.196,15.407,0.151,star_or_galaxy,1757,1757,83.814005,-4.874192,17.42,0.038,16.275,0.022,15.734,0.024,0.17853897893837065
1763,1829.0,83.81428019227319,-4.871934486002271,2.904836654663086,0.0,629.0,20.724495676147463,0.1131389662623405,20.724495676147463,0.1131389662623405,,,0.6514390110969543,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,1830.0,83.81437057757874,-5.05810631241074,2.782416105270386,0.0,630.0,19.92313268481445,0.060311235487461,19.92313268481445,0.060311235487461,,,0.4554673433303833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,1776,83.81441,-5.05811,,,19.523,0.121,18.194,0.091,0.14198999669535964
1765,1831.0,83.81442877742855,-5.003143750917034,2.907244443893433,0.0,631.0,19.40267637072754,0.0280911475419998,19.40267637072754,0.0280911475419998,,,0.8069295883178711,0.0,449.0,83.81441374212369,-5.003216773918561,19.162480862903173,0.0215020764798418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.72026784047,93.0,0.0,9.29571580965788E-4,50209.0,83.81449,-5.00322,14.208,0.038,13.532,0.044,,,,,,,,,,,star_or_galaxy,1774,1774,83.814427,-5.003105,,,18.32,0.061,16.131,0.027,0.13964885816189165
1766,1832.0,83.81496612967011,-5.113506749706504,3.212190389633179,0.0,636.0,20.9396961003418,0.0655469074845314,20.9396961003418,0.0655469074845314,,,0.7152321338653564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,1833.0,83.81587051362386,-5.112264603769681,3.070160865783691,0.0,649.0,21.37299802600098,0.0865572839975357,21.37299802600098,0.0865572839975357,,,0.7835625410079956,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,1834.0,83.81667289580454,-4.940241130393774,2.847316741943359,0.0,653.0,19.641741541015623,0.0299010500311851,19.641741541015623,0.0299010500311851,,,0.6283813118934631,0.0,538.0,83.81661226279446,-4.940283173854734,19.61532241867204,0.0283255679237684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26793.71516694705,-98.0,0.0,9.472333682236348E-4,,,,,,,,,,,,,,,,,,,1872,1872,83.816692,-4.94021,,,19.476,0.127,18.26,0.113,0.13135635226725215
1769,1835.0,83.81698316869779,-5.122652484669751,2.786722183227539,0.0,656.0,20.3162715703125,0.0452429912984371,20.3162715703125,0.0452429912984371,,,0.8141379356384277,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,1836.0,83.81734269902215,-5.000674494997718,3.263324022293091,0.0,666.0,14.86724355517578,0.0085144070908427,14.86724355517578,0.0085144070908427,,,2.576266288757324,0.0,82.0,83.81732509741346,-5.000752726044546,14.259102833173896,0.0287295590446046,14.159037984376166,0.003000000026077,11.990037358765814,0.0020000000949949,8.982135772705078,0.0041122920811176,94.0,7479.512262262096,93.0,15464.7470703125,3.6171667357262014E-4,50245.0,83.8173,-5.00063,9.351,0.006,8.263,0.004,7.386,0.001,6.514,0.002,16.578,0.182,13.758,0.069,11.979,0.043,protostars,1891,1891,83.817301,-5.000719,17.161,0.032,15.659,0.017,11.979,0.043,0.21916555782949593
1771,1837.0,83.81765113048023,-5.266899637103531,2.826347827911377,0.0,670.0,19.11175992785645,0.0295417066663503,19.11175992785645,0.0295417066663503,,,5.87763786315918,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,1838.0,83.81780418128002,-5.293396563824846,3.137424945831299,0.0,671.0,19.88717344104004,0.072609931230545,19.88717344104004,0.072609931230545,,,5.528470516204834,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,1840.0,83.81903766707633,-4.907952086136314,3.136552095413208,0.0,680.0,20.86336591540527,0.1400452554225922,20.86336591540527,0.1400452554225922,,,1.144054651260376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,1841.0,83.81954481159262,-4.868437568648074,3.129346609115601,0.0,682.0,20.079705026733404,0.0749146938323974,20.079705026733404,0.0749146938323974,,,0.6866840124130249,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,1970,83.819583,-4.868435,,,19.994,0.191,,,0.13729403645441923
1775,1842.0,83.81968092854994,-5.362483192168295,2.765585899353027,0.0,685.0,16.94719388781738,0.0704844072461128,16.94719388781738,0.0704844072461128,,,71.01673126220703,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,1843.0,83.82354730686298,-5.635918858240991,3.176969051361084,0.0,706.0,20.55674245654297,0.1021642237901688,20.55674245654297,0.1021642237901688,,,0.7249220609664917,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,1844.0,83.82454207721507,-4.921765549563331,3.164323568344116,0.0,713.0,19.333430078613283,0.0394589900970459,19.333430078613283,0.0394589900970459,,,1.182970523834229,0.0,540.0,83.82446959244533,-4.921825408714985,21.053772357070965,0.1244576627459627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14348.131995746551,-98.0,0.0,0.0014621234578236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,1845.0,83.8245769517659,-4.983381032409384,2.949827671051025,0.0,714.0,20.12511327563477,0.0502523481845855,20.12511327563477,0.0502523481845855,,,0.4045285582542419,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154,2154,83.824627,-4.983373,,,19.575,0.139,18.088,0.094,0.18180692741757157
1779,1846.0,83.82545199742613,-5.27802914540294,2.765470504760742,0.0,719.0,18.254917886840826,0.0553004629909992,18.254917886840826,0.0553004629909992,,,7.333847045898438,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,1847.0,83.82550749635327,-5.631391760925228,3.081146717071533,0.0,720.0,20.42582204638672,0.0838125050067901,20.42582204638672,0.0838125050067901,,,0.4394258260726929,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,1848.0,83.82668159657135,-4.878823829017681,2.955731630325317,0.0,727.0,20.31396558581543,0.0804532840847969,20.31396558581543,0.0804532840847969,,,0.6649163961410522,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,1849.0,83.82722141796205,-5.645287936266913,2.786863565444946,0.0,733.0,20.95649793444824,0.1280429363250732,20.95649793444824,0.1280429363250732,,,0.2611325085163116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
